citing_doi,arxiv_id,source,doi_asserted_by,crossref_found,crossref_has_references,crossref_structured_doi_match,crossref_unstructured_match,crossref_reference_key,crossref_error,openalex_citing_found,openalex_arxiv_in_refs,openalex_arxiv_work_id,openalex_error,datacite_event_found,datacite_total_events,datacite_error,opencitations_citing_found,opencitations_arxiv_in_refs,opencitations_oci,opencitations_error,notes
10.1109/access.2023.3345648,1412.6980,asserted,,True,True,False,True,ref31,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.12677/csa.2025.153061,1412.6980,asserted,,True,True,False,True,ref18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3708359.3712105,1412.6980,asserted,,True,True,False,True,e_1_3_3_3_49_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-69544-6_4,1412.6980,asserted,,True,True,False,True,4_CR43,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.neuchi.2023.101519,1412.6980,asserted,,True,True,False,True,10.1016/j.neuchi.2023.101519_bib0105,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3707462,1412.6980,asserted,,True,True,False,True,e_1_3_1_45_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ymssp.2025.112940,1412.6980,asserted,,True,True,False,True,10.1016/j.ymssp.2025.112940_b0175,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2022.01.14.476325,1412.6980,asserted,,True,True,False,True,2022011801050422000_2022.01.14.476325v1.10,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.14801/jkiit.2023.21.8.143,1412.6980,asserted,publisher,True,True,True,False,10.14801/jkiit.2023.21.8.143_ref15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.engappai.2025.110746,1412.6980,asserted,,True,True,False,True,10.1016/j.engappai.2025.110746_bib19,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-99-8138-0_7,1412.6980,asserted,,True,True,False,True,7_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/ijcb57857.2023.10448594,1412.6980,asserted,,True,True,False,True,ref30,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3390/rs14040931,1412.6980,asserted,,True,True,False,True,ref_46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/acm2.13978,1412.6980,asserted,publisher,True,True,True,False,e_1_2_10_29_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3581783.3612703,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1162/tacl_a_00684,1412.6980,asserted,,True,True,False,True,2024090413342253400_bib15,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1111/1365-2478.13191,1412.6980,asserted,,True,True,False,True,e_1_2_7_15_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-24340-0_33,1412.6980,asserted,,True,True,False,True,33_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-024-10232-z,1412.6980,asserted,,True,True,False,True,10232_CR53,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-97-6992-6_23,1412.6980,asserted,,True,True,False,True,23_CR18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-66823-5_7,1412.6980,asserted,,True,True,False,True,7_CR16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/fneur.2025.1434334,1412.6980,asserted,publisher,True,True,True,False,B33,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3615890.3628527,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_11_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/00295639.2023.2239635,1412.6980,asserted,,True,True,False,True,e_1_3_5_58_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3390/rs12152493,1412.6980,asserted,,True,True,False,True,ref_45,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2025.3578265,1412.6980,asserted,,True,True,False,True,ref10,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.isprsjprs.2023.01.015,1412.6980,asserted,,True,True,False,True,10.1016/j.isprsjprs.2023.01.015_b0140,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11227-021-04299-x,1412.6980,asserted,,True,True,False,True,4299_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-01364-6_17,1412.6980,asserted,,True,True,False,True,17_CR6,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tmi.2023.3294014,1412.6980,asserted,,True,True,False,True,ref63,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10596-020-10014-1,1412.6980,asserted,,True,True,False,True,10014_CR13,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-30490-4_12,1412.6980,asserted,,True,True,False,True,12_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11280-021-00961-9,1412.6980,asserted,,True,True,False,True,961_CR17,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-31624-2_10,1412.6980,asserted,,True,True,False,True,10_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10664-025-10731-0,1412.6980,asserted,,True,True,False,True,10731_CR43,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.measurement.2020.108500,1412.6980,asserted,,True,True,False,True,10.1016/j.measurement.2020.108500_b0215,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s44443-025-00270-5,1412.6980,asserted,,True,True,False,True,270_CR26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-01258-8_32,1412.6980,asserted,,True,True,False,True,32_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-032-02312-4_11,1412.6980,asserted,,True,True,False,True,11_CR17,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58607-2_4,1412.6980,asserted,,True,True,False,True,4_CR18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-019-04410-7,1412.6980,asserted,,True,True,False,True,#cr-split#-4410_CR14.2,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2021.3073114,1412.6980,asserted,,True,True,False,True,ref49,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-15-8450-3_62,1412.6980,asserted,,True,True,False,True,62_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-15-2810-1_46,1412.6980,asserted,,True,True,False,True,46_CR20,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-97596-7_8,1412.6980,asserted,,True,True,False,True,8_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1039/d1mh01792f,1412.6980,asserted,,True,True,False,True,D1MH01792F/cit29/1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3411764.3445565,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_63_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-16-7993-3_11,1412.6980,asserted,,True,True,False,True,11_CR25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41467-025-64976-w,1412.6980,asserted,publisher,True,True,True,False,64976_CR30,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/ima.23138,1412.6980,asserted,,True,True,False,True,e_1_2_10_44_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-27199-1_9,1412.6980,asserted,,True,True,False,True,9_CR6,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.cma.2024.117188,1412.6980,asserted,,True,True,False,True,10.1016/j.cma.2024.117188_bib0062,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-27477-1_19,1412.6980,asserted,,True,True,False,True,19_CR39,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-77143-0_8,1412.6980,asserted,,True,True,False,True,8_CR24,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/cpe.7649,1412.6980,asserted,,True,True,False,True,e_1_2_10_40_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.2463/mrms.tn.2019-0081,1412.6980,asserted,,True,True,False,True,12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.bspc.2024.107437,1412.6980,asserted,,True,True,False,True,10.1016/j.bspc.2024.107437_b0215,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-27250-9_14,1412.6980,asserted,,True,True,False,True,14_CR11,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10994-024-06653-5,1412.6980,asserted,,True,True,False,True,6653_CR29,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3677052.3698640,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_18_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3389/feart.2024.1472303,1412.6980,asserted,publisher,True,True,True,False,B5,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/mp.15034,1412.6980,asserted,,True,True,False,True,e_1_2_10_36_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2024.3494250,1412.6980,asserted,,True,True,False,True,ref26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-72848-8_8,1412.6980,asserted,,True,True,False,True,8_CR17,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1093/gigascience/giae093,1412.6980,asserted,publisher,True,True,True,False,2025011514115252800_bib42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1126/scirobotics.adi0591,1412.6980,asserted,,True,True,False,True,e_1_3_2_76_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-319-91641-5_13,1412.6980,asserted,,True,True,False,True,13_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3206004.3206009,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_12_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/23322039.2025.2484422,1412.6980,asserted,,True,True,False,True,e_1_3_6_45_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-19787-1_11,1412.6980,asserted,,True,True,False,True,11_CR26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tccn.2025.3529688,1412.6980,asserted,,True,True,False,True,ref35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1017/9781108690935.021,1412.6980,asserted,,True,True,False,True,9781108690935#ref1_r69,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3316615.3316722,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_42_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1051/matecconf/201927702028,1412.6980,asserted,,True,True,False,True,R20,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10409-024-24140-x,1412.6980,asserted,,True,True,False,True,24140_CR43,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/228262,1412.6980,asserted,,True,True,False,True,2019071810151915000_228262v1.53,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1527/tjsai.c-ja3,1412.6980,asserted,,True,True,False,True,21,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-88480-2_50,1412.6980,asserted,,True,True,False,True,50_CR12,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-319-58838-4_15,1412.6980,asserted,,True,True,False,True,15_CR23,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.measurement.2020.107539,1412.6980,asserted,,True,True,False,True,10.1016/j.measurement.2020.107539_b0200,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3450626.3459810,1412.6980,asserted,,True,True,False,True,e_1_2_2_22_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-020-59285-9,1412.6980,asserted,,True,True,False,True,59285_CR26,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2024.3370578,1412.6980,asserted,,True,True,False,True,ref37,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-06433-3_25,1412.6980,asserted,,True,True,False,True,25_CR31,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1063/5.0294397,1412.6980,asserted,,True,True,False,True,2025100808502206700_c40,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2020.12.19.423616,1412.6980,asserted,,True,True,False,True,2024080505412162000_2020.12.19.423616v4.92,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.23939/ujit2020.02.029,1412.6980,asserted,,True,True,False,True,ref16,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3458280,1412.6980,asserted,,True,True,False,True,e_1_2_1_17_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1051/0004-6361/202554658,1412.6980,asserted,,True,True,False,True,R29,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11042-023-16773-0,1412.6980,asserted,,True,True,False,True,16773_CR38,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3508259.3508271,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_14_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s13735-025-00358-8,1412.6980,asserted,,True,True,False,True,358_CR14,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.21273/horttech05644-25,1412.6980,asserted,,True,True,False,True,B15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-32778-1_13,1412.6980,asserted,,True,True,False,True,13_CR5,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1088/1674-1056/ad5c3b,1412.6980,asserted,publisher,True,True,True,False,cpb_33_9_090307bib47,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00138-020-01166-2,1412.6980,asserted,,True,True,False,True,1166_CR42,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41540-024-00460-3,1412.6980,asserted,,True,True,False,True,460_CR37,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-97-1417-9_13,1412.6980,asserted,,True,True,False,True,13_CR10,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1101/2025.11.07.687145,1412.6980,asserted,,True,True,False,True,2025111106101084000_2025.11.07.687145v1.77,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2024.3350782,1412.6980,asserted,,True,True,False,True,ref27,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-023-08852-y,1412.6980,asserted,,True,True,False,True,8852_CR65,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3600160.3605032,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_11_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58589-1_2,1412.6980,asserted,,True,True,False,True,2_CR27,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3190834.3190847,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_12_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-11015-4_53,1412.6980,asserted,,True,True,False,True,53_CR19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10664-024-10541-w,1412.6980,asserted,,True,True,False,True,10541_CR36,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00521-023-08596-9,1412.6980,asserted,,True,True,False,True,8596_CR35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.bspc.2024.106239,1412.6980,asserted,,True,True,False,True,10.1016/j.bspc.2024.106239_b0120,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tits.2024.3381175,1412.6980,asserted,,True,True,False,True,ref78,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10115-023-01894-7,1412.6980,asserted,,True,True,False,True,1894_CR95,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1134/s0040579525601037,1412.6980,asserted,,True,True,False,True,9110_CR28,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.media.2021.101996,1412.6980,asserted,,True,True,False,True,10.1016/j.media.2021.101996_bib0024,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11604-022-01249-2,1412.6980,asserted,,True,True,False,True,1249_CR27,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2022.3141875,1412.6980,asserted,,True,True,False,True,ref54,,False,False,https://openalex.org/W1522301498,citing_not_found,False,,skipped,False,False,,skipped,
10.1109/lgrs.2023.3335473,1412.6980,asserted,,True,True,False,True,ref19,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tim.2023.3336758,1412.6980,asserted,,True,True,False,True,ref51,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.measurement.2023.113572,1412.6980,asserted,,True,True,False,True,10.1016/j.measurement.2023.113572_b0265,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-08580-2_12,1412.6980,asserted,,True,True,False,True,12_CR28,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1049/iet-ipr.2020.1056,1412.6980,asserted,,True,True,False,True,e_1_2_8_61_2,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s00186-022-00777-x,1412.6980,asserted,,True,True,False,True,777_CR23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1080/00140139.2022.2146206,1412.6980,asserted,,True,True,False,True,e_1_3_4_28_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1364/ao.521072,1412.6980,asserted,publisher,True,True,True,False,ao-63-16-E28-R21,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/ciss56502.2023.10089728,1412.6980,asserted,publisher,True,True,True,False,ref15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1117/12.2686196,1412.6980,asserted,,True,True,False,True,B12,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tcsvt.2023.3295588,1412.6980,asserted,,True,True,False,True,ref64,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s42484-023-00132-1,1412.6980,asserted,,True,True,False,True,132_CR52,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1051/0004-6361/202453322,1412.6980,asserted,,True,True,False,True,R25,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2022.3170438,1412.6980,asserted,,True,True,False,True,ref81,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.enbuild.2022.112278,1412.6980,asserted,,True,True,False,True,10.1016/j.enbuild.2022.112278_b0175,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s11042-022-13123-4,1412.6980,asserted,,True,True,False,True,13123_CR14,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s42004-024-01331-y,1412.6980,asserted,,True,True,False,True,1331_CR49,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s40305-023-00453-9,1412.6980,asserted,,True,True,False,True,453_CR12,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3539597.3570473,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_11_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3273931,1412.6980,asserted,,True,True,False,True,e_1_2_1_26_1,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41524-025-01770-8,1412.6980,asserted,,True,True,False,True,1770_CR111,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ins.2023.01.011,1412.6980,asserted,,True,True,False,True,10.1016/j.ins.2023.01.011_b0225,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-58452-8_37,1412.6980,asserted,,True,True,False,True,37_CR22,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1371/journal.pcbi.1008943,1412.6980,asserted,,True,True,False,True,pcbi.1008943.ref038,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.21203/rs.3.rs-7759568/v1,1412.6980,asserted,publisher,True,True,True,False,ref23,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.combustflame.2022.112286,1412.6980,asserted,,True,True,False,True,10.1016/j.combustflame.2022.112286_bib0062,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s42421-025-00118-4,1412.6980,asserted,,True,True,False,True,118_CR39,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3344788,1412.6980,asserted,,True,True,False,True,e_1_2_1_10_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3340531.3411934,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_21_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3539618.3592053,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_14_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.ejmp.2019.12.008,1412.6980,asserted,,True,True,False,True,10.1016/j.ejmp.2019.12.008_b0295,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-981-19-1524-6_9,1412.6980,asserted,,True,True,False,True,9_CR18,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-17976-1_7,1412.6980,asserted,,True,True,False,True,7_CR21,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1038/s41598-025-29693-w,1412.6980,asserted,,True,True,False,True,29693_CR35,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3711896.3736899,1412.6980,asserted,,True,True,False,True,e_1_3_2_2_14_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1098/rsta.2019.0392,1412.6980,asserted,,True,True,False,True,e_1_3_5_27_2,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3382494.3410677,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_19_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/s10489-022-03453-z,1412.6980,asserted,,True,True,False,True,3453_CR46,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-70893-0_25,1412.6980,asserted,,True,True,False,True,25_CR15,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.4218/etrij.2020-0282,1412.6980,asserted,,True,True,False,True,e_1_2_10_29_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.jmb.2025.169086,1412.6980,asserted,,True,True,False,True,10.1016/j.jmb.2025.169086_b0160,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.measurement.2020.108245,1412.6980,asserted,,True,True,False,True,10.1016/j.measurement.2020.108245_b0195,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.isprsjprs.2024.09.029,1412.6980,asserted,,True,True,False,True,10.1016/j.isprsjprs.2024.09.029_b0125,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1016/j.patrec.2022.04.010,1412.6980,asserted,,True,True,False,True,10.1016/j.patrec.2022.04.010_bib0026,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1021/acs.iecr.9b00975,1412.6980,asserted,,True,True,False,True,ref19/cit19,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/access.2024.3403676,1412.6980,asserted,,True,True,False,True,ref22,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-74627-7_27,1412.6980,asserted,,True,True,False,True,27_CR9,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.3934/mbe.2023349,1412.6980,asserted,,True,True,False,True,key-10.3934/mbe.2023349-30,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-031-25063-7_44,1412.6980,asserted,,True,True,False,True,44_CR8,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1145/3185066.3185087,1412.6980,asserted,,True,True,False,True,e_1_3_2_1_11_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/tgrs.2021.3101359,1412.6980,asserted,,True,True,False,True,ref47,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1007/978-3-030-01204-5_9,1412.6980,asserted,,True,True,False,True,9_CR5,,True,True,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1002/pro.5076,1412.6980,asserted,,True,True,False,True,e_1_2_10_33_1,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
10.1109/twc.2021.3099372,1412.6980,asserted,,True,True,False,True,ref38,,False,False,https://openalex.org/W1522301498,citing_not_found,False,,skipped,False,False,,skipped,
10.1007/s44230-025-00120-7,1412.6980,asserted,,True,True,False,True,120_CR51,,True,False,https://openalex.org/W1522301498,,False,,skipped,False,False,,skipped,
